,Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home game,height diversity,ethnic diversity,class diversity,school diversity,degree diversity,experience with opponent,experience in arena,opp_conference_size,opp_conf_wl,opp_games_played,opponent win:loss,win,Past Win Percentage,Opponent Past Win Percentage,Past Win Percentage Diff,Position Diversity,streak,win ratio,Current Win Percentage Diff
1308,13,harvard,2011,Boston College,0,9,78,69,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,1,1,12,0.642,31,0.484,True,0.7240000000000001,0.484,0.2400000000000001,0.5562130177514794,2,0.75,0.266
1309,14,harvard,2011,Dartmouth,1,15,68,53,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,1,8,0.6,28,0.179,True,0.7240000000000001,0.179,0.5450000000000002,0.5562130177514794,3,0.7692307692307693,0.5902307692307693
1310,15,harvard,2011,George Washington,0,5,67,62,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,1,1,14,0.631,31,0.516,True,0.7240000000000001,0.516,0.20800000000000007,0.5562130177514794,4,0.7857142857142857,0.2697142857142857
1311,16,harvard,2011,Dartmouth,1,9,59,50,1,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,14,8,0.6,28,0.179,True,0.7240000000000001,0.179,0.5450000000000002,0.5562130177514794,5,0.8,0.621
1312,17,harvard,2011,Columbia,1,11,77,66,1,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,14,8,0.6,28,0.39299999999999996,True,0.7240000000000001,0.39299999999999996,0.3310000000000001,0.5562130177514794,6,0.8125,0.41950000000000004
1313,18,harvard,2011,Cornell,1,21,78,57,1,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,14,8,0.6,34,0.853,True,0.7240000000000001,0.853,-0.1289999999999999,0.5562130177514794,7,0.8235294117647058,-0.029470588235294137
1314,19,harvard,2011,Princeton,1,-4,61,65,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,3,1,8,0.6,31,0.71,False,0.7240000000000001,0.71,0.014000000000000123,0.5562130177514794,8,0.8333333333333334,0.1233333333333334
1315,20,harvard,2011,Pennsylvania,1,1,83,82,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,1,8,0.6,28,0.214,True,0.7240000000000001,0.214,0.5100000000000001,0.5562130177514794,-1,0.7894736842105263,0.5754736842105264
1316,21,harvard,2011,Yale,1,3,78,75,1,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,14,8,0.6,31,0.387,True,0.7240000000000001,0.387,0.3370000000000001,0.5562130177514794,1,0.8,0.41300000000000003
1317,22,harvard,2011,Brown,1,7,85,78,1,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,14,8,0.6,31,0.355,True,0.7240000000000001,0.355,0.3690000000000001,0.5562130177514794,2,0.8095238095238095,0.45452380952380955
1318,23,harvard,2011,Cornell,1,13,73,60,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,1,8,0.6,34,0.853,True,0.7240000000000001,0.853,-0.1289999999999999,0.5562130177514794,3,0.8181818181818182,-0.03481818181818175
1319,24,harvard,2011,Columbia,1,19,61,42,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,1,8,0.6,28,0.39299999999999996,True,0.7240000000000001,0.39299999999999996,0.3310000000000001,0.5562130177514794,4,0.8260869565217391,0.4330869565217392
1320,25,harvard,2011,Brown,1,6,74,68,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,1,8,0.6,31,0.355,True,0.7240000000000001,0.355,0.3690000000000001,0.5562130177514794,5,0.8333333333333334,0.4783333333333334
1321,26,harvard,2011,Yale,1,-1,69,70,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,1,8,0.6,31,0.387,False,0.7240000000000001,0.387,0.3370000000000001,0.5562130177514794,6,0.84,0.45299999999999996
1322,27,harvard,2011,Pennsylvania,1,15,79,64,1,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,2,14,8,0.6,28,0.214,True,0.7240000000000001,0.214,0.5100000000000001,0.5562130177514794,-1,0.8076923076923077,0.5936923076923077
1323,28,harvard,2011,Princeton,1,12,79,67,1,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,3,14,8,0.6,31,0.71,True,0.7240000000000001,0.71,0.014000000000000123,0.5562130177514794,1,0.8148148148148148,0.1048148148148148
1324,29,harvard,2011,Princeton,1,-1,62,63,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,3,0,8,0.6,31,0.71,False,0.7240000000000001,0.71,0.014000000000000123,0.5562130177514794,2,0.8214285714285714,0.11142857142857143
1325,30,harvard,2011,Oklahoma State,0,-17,54,71,0,0.0,0.360110803,0.0,0.18836565100000002,0.498614958,1,1,12,0.642,33,0.667,False,0.7240000000000001,0.667,0.05700000000000005,0.5562130177514794,-1,0.7931034482758621,0.12610344827586206
1326,1,harvard,2012,Massachusetts Institute of Technology,0,27,76,49,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,12,0,0.0,0,0.0,True,0.767,0.0,0.767,0.5761772853185596,0,0.0,0.0
1327,2,harvard,2012,Holy Cross,0,9,73,64,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,8,0.6,29,0.276,True,0.767,0.276,0.491,0.5761772853185596,1,1.0,0.724
1328,3,harvard,2012,Loyola Marymount,0,10,77,67,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,9,0.583,32,0.344,True,0.767,0.344,0.42300000000000004,0.5761772853185596,2,1.0,0.656
1329,4,harvard,2012,Utah,0,28,75,47,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,0,12,0.642,31,0.419,True,0.767,0.419,0.34800000000000003,0.5761772853185596,3,1.0,0.581
1330,5,harvard,2012,Florida State,0,5,46,41,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,2,12,0.642,34,0.6759999999999999,True,0.767,0.6759999999999999,0.09100000000000008,0.5761772853185596,4,1.0,0.32400000000000007
1331,6,harvard,2012,Central Florida,0,10,59,49,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,2,12,0.642,33,0.636,True,0.767,0.636,0.131,0.5761772853185596,5,1.0,0.364
1332,7,harvard,2012,Vermont,0,7,55,48,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,9,0.583,32,0.7190000000000001,True,0.767,0.7190000000000001,0.04799999999999993,0.5761772853185596,6,1.0,0.2809999999999999
1333,8,harvard,2012,Seattle,0,10,80,70,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,12,3,0.5489999999999999,31,0.355,True,0.767,0.355,0.41200000000000003,0.5761772853185596,7,1.0,0.645
1334,9,harvard,2012,Connecticut,0,-14,53,67,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,16,0.626,41,0.78,False,0.767,0.78,-0.013000000000000012,0.5761772853185596,8,1.0,0.21999999999999997
1335,10,harvard,2012,Boston University,0,24,76,52,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,9,0.583,35,0.6,True,0.767,0.6,0.16700000000000004,0.5761772853185596,-1,0.8888888888888888,0.28888888888888886
1336,11,harvard,2012,Florida Atlantic,0,12,63,51,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,12,12,0.642,32,0.6559999999999999,True,0.767,0.6559999999999999,0.1110000000000001,0.5761772853185596,1,0.9,0.2440000000000001
1337,12,harvard,2012,Boston College,0,21,67,46,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,12,0.642,34,0.618,True,0.767,0.618,0.14900000000000002,0.5761772853185596,2,0.9090909090909091,0.29109090909090907
1338,13,harvard,2012,Saint Joseph's,0,5,74,69,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,12,14,0.631,33,0.33299999999999996,True,0.767,0.33299999999999996,0.43400000000000005,0.5761772853185596,3,0.9166666666666666,0.5836666666666667
1339,14,harvard,2012,Fordham,0,-6,54,60,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,14,0.631,28,0.25,False,0.767,0.25,0.517,0.5761772853185596,4,0.9230769230769231,0.6730769230769231
1340,15,harvard,2012,Dartmouth,1,16,63,47,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,12,8,0.6,28,0.179,True,0.767,0.179,0.5880000000000001,0.5761772853185596,-1,0.8571428571428571,0.6781428571428572
1341,16,harvard,2012,Monmouth,0,9,70,61,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,12,0.642,30,0.3,True,0.767,0.3,0.467,0.5761772853185596,1,0.8666666666666667,0.5666666666666667
1342,17,harvard,2012,George Washington,0,21,69,48,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,12,14,0.631,31,0.5479999999999999,True,0.767,0.5479999999999999,0.21900000000000008,0.5761772853185596,2,0.875,0.32700000000000007
1343,18,harvard,2012,Dartmouth,1,16,54,38,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,1,8,0.6,28,0.179,True,0.767,0.179,0.5880000000000001,0.5761772853185596,3,0.8823529411764706,0.7033529411764705
1344,19,harvard,2012,Yale,1,30,65,35,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,1,8,0.6,28,0.536,True,0.767,0.536,0.23099999999999998,0.5761772853185596,4,0.8888888888888888,0.3528888888888888
1345,20,harvard,2012,Brown,1,9,68,59,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,1,8,0.6,28,0.39299999999999996,True,0.767,0.39299999999999996,0.37400000000000005,0.5761772853185596,5,0.8947368421052632,0.5017368421052633
1346,21,harvard,2012,Cornell,1,11,71,60,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,12,8,0.6,28,0.35700000000000004,True,0.767,0.35700000000000004,0.41,0.5761772853185596,6,0.9,0.5429999999999999
1347,22,harvard,2012,Columbia,1,5,57,52,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,12,8,0.6,28,0.536,True,0.767,0.536,0.23099999999999998,0.5761772853185596,7,0.9047619047619048,0.36876190476190474
1348,23,harvard,2012,Pennsylvania,1,6,56,50,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,1,8,0.6,28,0.46399999999999997,True,0.767,0.46399999999999997,0.30300000000000005,0.5761772853185596,8,0.9090909090909091,0.4450909090909091
1349,24,harvard,2012,Princeton,1,-8,62,70,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,1,8,0.6,32,0.7809999999999999,False,0.767,0.7809999999999999,-0.013999999999999901,0.5761772853185596,9,0.9130434782608695,0.1320434782608696
1350,25,harvard,2012,Brown,1,27,69,42,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,12,8,0.6,28,0.39299999999999996,True,0.767,0.39299999999999996,0.37400000000000005,0.5761772853185596,-1,0.875,0.48200000000000004
1351,26,harvard,2012,Yale,1,15,66,51,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,12,8,0.6,28,0.536,True,0.767,0.536,0.23099999999999998,0.5761772853185596,1,0.88,0.344
1352,27,harvard,2012,Princeton,1,3,67,64,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,12,8,0.6,32,0.7809999999999999,True,0.767,0.7809999999999999,-0.013999999999999901,0.5761772853185596,2,0.8846153846153846,0.10361538461538466
1353,28,harvard,2012,Pennsylvania,1,-1,54,55,1,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,12,8,0.6,28,0.46399999999999997,False,0.767,0.46399999999999997,0.30300000000000005,0.5761772853185596,3,0.8888888888888888,0.42488888888888887
1354,29,harvard,2012,Columbia,1,7,77,70,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,1,8,0.6,28,0.536,True,0.767,0.536,0.23099999999999998,0.5761772853185596,-1,0.8571428571428571,0.32114285714285706
1355,30,harvard,2012,Cornell,1,4,67,63,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,2,1,8,0.6,28,0.35700000000000004,True,0.767,0.35700000000000004,0.41,0.5761772853185596,1,0.8620689655172413,0.5050689655172413
1356,31,harvard,2012,Vanderbilt,0,-9,70,79,0,0.0,0.35714285700000004,0.132653061,0.244897959,0.56122449,1,1,12,0.642,34,0.6759999999999999,False,0.767,0.6759999999999999,0.09100000000000008,0.5761772853185596,2,0.8666666666666667,0.19066666666666676
1357,1,harvard,2013,Massachusetts Institute of Technology,0,15,69,54,1,0.095,0.405,0.095,0.375,0.48,1,13,0,0.0,0,0.0,True,0.8390000000000001,0.0,0.8390000000000001,0.5680473372781065,0,0.0,0.0
1358,2,harvard,2013,Massachusetts,0,-3,64,67,0,0.095,0.405,0.095,0.375,0.48,1,1,16,0.626,37,0.6759999999999999,False,0.8390000000000001,0.6759999999999999,0.16300000000000014,0.5680473372781065,1,1.0,0.32400000000000007
1359,3,harvard,2013,Manhattan,0,34,79,45,1,0.095,0.405,0.095,0.375,0.48,1,13,10,0.597,34,0.618,True,0.8390000000000001,0.618,0.22100000000000009,0.5680473372781065,-1,0.5,-0.118
1360,4,harvard,2013,Saint Joseph's,0,-19,56,75,0,0.095,0.405,0.095,0.375,0.48,1,1,16,0.626,34,0.588,False,0.8390000000000001,0.588,0.2510000000000001,0.5680473372781065,1,0.6666666666666666,0.07866666666666666
1361,5,harvard,2013,Vermont,0,-7,78,85,1,0.095,0.405,0.095,0.375,0.48,1,13,9,0.583,36,0.667,False,0.8390000000000001,0.667,0.17200000000000004,0.5680473372781065,-1,0.5,-0.16700000000000004
1362,6,harvard,2013,Fordham,0,9,73,64,1,0.095,0.405,0.095,0.375,0.48,1,13,16,0.626,29,0.345,True,0.8390000000000001,0.345,0.4940000000000001,0.5680473372781065,-2,0.4,0.05500000000000005
1363,7,harvard,2013,Boston College,0,16,79,63,0,0.095,0.405,0.095,0.375,0.48,1,1,12,0.642,31,0.29,True,0.8390000000000001,0.29,0.5490000000000002,0.5680473372781065,1,0.5,0.21000000000000002
1364,8,harvard,2013,Connecticut,0,-8,49,57,0,0.095,0.405,0.095,0.375,0.48,1,1,15,0.618,34,0.588,False,0.8390000000000001,0.588,0.2510000000000001,0.5680473372781065,2,0.5714285714285714,-0.01657142857142857
1365,9,harvard,2013,Boston University,0,1,65,64,1,0.095,0.405,0.095,0.375,0.48,1,13,9,0.583,32,0.5,True,0.8390000000000001,0.5,0.3390000000000001,0.5680473372781065,-1,0.5,0.0
1366,10,harvard,2013,Holy Cross,0,7,72,65,1,0.095,0.405,0.095,0.375,0.48,1,13,8,0.6,29,0.517,True,0.8390000000000001,0.517,0.32200000000000006,0.5680473372781065,1,0.5555555555555556,0.038555555555555565
1367,11,harvard,2013,University of California,0,5,67,62,0,0.095,0.405,0.095,0.375,0.48,1,1,12,0.642,34,0.706,True,0.8390000000000001,0.706,0.13300000000000012,0.5680473372781065,2,0.6,-0.10599999999999998
1368,12,harvard,2013,Saint Mary's (CA),0,-1,69,70,0,0.095,0.405,0.095,0.375,0.48,1,1,9,0.583,33,0.818,False,0.8390000000000001,0.818,0.02100000000000013,0.5680473372781065,3,0.6363636363636364,-0.1816363636363636
1369,13,harvard,2013,Rice,0,30,92,62,0,0.095,0.405,0.095,0.375,0.48,1,0,12,0.642,35,0.5429999999999999,True,0.8390000000000001,0.5429999999999999,0.29600000000000015,0.5680473372781065,-1,0.5833333333333334,0.04033333333333344
1370,14,harvard,2013,Dartmouth,1,10,75,65,0,0.095,0.405,0.095,0.375,0.48,2,1,8,0.6,30,0.16699999999999998,True,0.8390000000000001,0.16699999999999998,0.6720000000000002,0.5680473372781065,1,0.6153846153846154,0.44838461538461544
1371,15,harvard,2013,Memphis,0,-10,50,60,0,0.095,0.405,0.095,0.375,0.48,1,1,12,0.642,35,0.743,False,0.8390000000000001,0.743,0.09600000000000009,0.5680473372781065,2,0.6428571428571429,-0.10014285714285709
1372,16,harvard,2013,Dartmouth,1,5,82,77,1,0.095,0.405,0.095,0.375,0.48,2,13,8,0.6,30,0.16699999999999998,True,0.8390000000000001,0.16699999999999998,0.6720000000000002,0.5680473372781065,-1,0.6,0.433
1373,17,harvard,2013,Yale,1,3,67,64,1,0.095,0.405,0.095,0.375,0.48,2,13,8,0.6,29,0.655,True,0.8390000000000001,0.655,0.18400000000000005,0.5680473372781065,1,0.625,-0.030000000000000027
1374,18,harvard,2013,Brown,1,7,89,82,1,0.095,0.405,0.095,0.375,0.48,2,13,8,0.6,31,0.258,True,0.8390000000000001,0.258,0.5810000000000001,0.5680473372781065,2,0.6470588235294118,0.3890588235294118
1375,19,harvard,2013,Cornell,1,2,67,65,0,0.095,0.405,0.095,0.375,0.48,2,1,8,0.6,28,0.429,True,0.8390000000000001,0.429,0.4100000000000001,0.5680473372781065,3,0.6666666666666666,0.23766666666666664
1376,20,harvard,2013,Columbia,1,-15,63,78,0,0.095,0.405,0.095,0.375,0.48,2,1,8,0.6,30,0.5,False,0.8390000000000001,0.5,0.3390000000000001,0.5680473372781065,4,0.6842105263157895,0.1842105263157895
1377,21,harvard,2013,Pennsylvania,1,19,73,54,1,0.095,0.405,0.095,0.375,0.48,2,13,8,0.6,33,0.606,True,0.8390000000000001,0.606,0.2330000000000001,0.5680473372781065,-1,0.65,0.04400000000000004
1378,22,harvard,2013,Princeton,1,12,69,57,1,0.095,0.405,0.095,0.375,0.48,2,13,8,0.6,32,0.625,True,0.8390000000000001,0.625,0.21400000000000008,0.5680473372781065,1,0.6666666666666666,0.04166666666666663
1379,23,harvard,2013,Brown,1,18,65,47,0,0.095,0.405,0.095,0.375,0.48,2,1,8,0.6,31,0.258,True,0.8390000000000001,0.258,0.5810000000000001,0.5680473372781065,2,0.6818181818181818,0.42381818181818176
1380,24,harvard,2013,Yale,1,6,72,66,0,0.095,0.405,0.095,0.375,0.48,2,1,8,0.6,29,0.655,True,0.8390000000000001,0.655,0.18400000000000005,0.5680473372781065,3,0.6956521739130435,0.04065217391304343
1381,25,harvard,2013,Princeton,1,-5,53,58,0,0.095,0.405,0.095,0.375,0.48,2,1,8,0.6,32,0.625,False,0.8390000000000001,0.625,0.21400000000000008,0.5680473372781065,4,0.7083333333333334,0.08333333333333337
1382,26,harvard,2013,Pennsylvania,1,-3,72,75,0,0.095,0.405,0.095,0.375,0.48,2,1,8,0.6,33,0.606,False,0.8390000000000001,0.606,0.2330000000000001,0.5680473372781065,-1,0.68,0.07400000000000007
1383,27,harvard,2013,Columbia,1,5,56,51,1,0.095,0.405,0.095,0.375,0.48,2,13,8,0.6,30,0.5,True,0.8390000000000001,0.5,0.3390000000000001,0.5680473372781065,-2,0.6538461538461539,0.15384615384615385
1384,28,harvard,2013,Cornell,1,9,65,56,1,0.095,0.405,0.095,0.375,0.48,2,13,8,0.6,28,0.429,True,0.8390000000000001,0.429,0.4100000000000001,0.5680473372781065,1,0.6666666666666666,0.23766666666666664
1385,29,harvard,2013,New Mexico,0,6,68,62,0,0.095,0.405,0.095,0.375,0.48,1,0,9,0.583,35,0.8,True,0.8390000000000001,0.8,0.039000000000000035,0.5680473372781065,2,0.6785714285714286,-0.12142857142857144
1386,30,harvard,2013,Arizona,0,-23,51,74,0,0.095,0.405,0.095,0.375,0.48,1,0,12,0.642,35,0.657,False,0.8390000000000001,0.657,0.18200000000000005,0.5680473372781065,3,0.6896551724137931,0.03265517241379312
1387,1,harvard,2014,Holy Cross,0,10,82,72,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,0,10,0.597,30,0.4,True,0.667,0.4,0.267,0.5493827160493827,0,0.0,-0.4
1388,2,harvard,2014,Massachusetts Institute of Technology,0,42,79,37,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,12,0,0.0,0,0.0,True,0.667,0.0,0.667,0.5493827160493827,1,1.0,1.0
1389,3,harvard,2014,Howard,0,32,76,44,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,12,13,0.618,31,0.226,True,0.667,0.226,0.44100000000000006,0.5493827160493827,2,1.0,0.774
1390,4,harvard,2014,Bryant,0,18,86,68,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,12,10,0.597,31,0.613,True,0.667,0.613,0.05400000000000005,0.5493827160493827,3,1.0,0.387
1391,5,harvard,2014,Colorado,0,-8,62,70,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,1,12,0.642,33,0.636,False,0.667,0.636,0.031000000000000028,0.5493827160493827,4,1.0,0.364
1392,6,harvard,2014,Denver,0,8,68,60,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,2,8,0.6,32,0.688,True,0.667,0.688,-0.020999999999999908,0.5493827160493827,-1,0.8,0.1120000000000001
1393,7,harvard,2014,Green Bay,0,12,76,64,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,2,9,0.583,34,0.529,True,0.667,0.529,0.138,0.5493827160493827,1,0.8333333333333334,0.30433333333333334
1394,8,harvard,2014,Texas Christian,0,21,71,50,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,0,10,0.597,32,0.344,True,0.667,0.344,0.32300000000000006,0.5493827160493827,2,0.8571428571428571,0.5131428571428571
1395,9,harvard,2014,Northeastern,0,8,72,64,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,1,9,0.583,33,0.606,True,0.667,0.606,0.061000000000000054,0.5493827160493827,3,0.875,0.269
1396,10,harvard,2014,Boston University,0,11,79,68,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,1,10,0.597,30,0.5670000000000001,True,0.667,0.5670000000000001,0.09999999999999998,0.5493827160493827,4,0.8888888888888888,0.3218888888888888
1397,11,harvard,2014,Vermont,0,6,74,68,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,12,9,0.583,33,0.636,True,0.667,0.636,0.031000000000000028,0.5493827160493827,5,0.9,0.264
1398,12,harvard,2014,Fordham,0,8,94,86,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,1,13,0.618,31,0.226,True,0.667,0.226,0.44100000000000006,0.5493827160493827,6,0.9090909090909091,0.6830909090909091
1399,13,harvard,2014,Boston College,0,15,73,58,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,12,15,0.618,33,0.485,True,0.667,0.485,0.18200000000000005,0.5493827160493827,7,0.9166666666666666,0.43166666666666664
1400,14,harvard,2014,Rice,0,15,69,54,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,1,16,0.626,31,0.161,True,0.667,0.161,0.506,0.5493827160493827,8,0.9230769230769231,0.7620769230769231
1401,15,harvard,2014,Connecticut,0,-5,56,61,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,1,10,0.597,30,0.667,False,0.667,0.667,0.0,0.5493827160493827,9,0.9285714285714286,0.26157142857142857
1402,16,harvard,2014,Dartmouth,1,16,61,45,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.321,True,0.667,0.321,0.34600000000000003,0.5493827160493827,-1,0.8666666666666667,0.5456666666666667
1403,17,harvard,2014,Florida Atlantic,0,-15,53,68,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,1,16,0.626,32,0.43799999999999994,False,0.667,0.43799999999999994,0.2290000000000001,0.5493827160493827,1,0.875,0.43700000000000006
1404,18,harvard,2014,Dartmouth,1,30,80,50,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.321,True,0.667,0.321,0.34600000000000003,0.5493827160493827,-1,0.8235294117647058,0.5025294117647059
1405,19,harvard,2014,Princeton,1,6,82,76,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.607,True,0.667,0.607,0.06000000000000005,0.5493827160493827,1,0.8333333333333334,0.2263333333333334
1406,20,harvard,2014,Pennsylvania,1,30,80,50,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,12,8,0.6,31,0.29,True,0.667,0.29,0.37700000000000006,0.5493827160493827,2,0.8421052631578947,0.5521052631578947
1407,21,harvard,2014,Brown,1,7,52,45,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.46399999999999997,True,0.667,0.46399999999999997,0.20300000000000007,0.5493827160493827,3,0.85,0.386
1408,22,harvard,2014,Yale,1,-7,67,74,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,12,8,0.6,31,0.452,False,0.667,0.452,0.21500000000000002,0.5493827160493827,4,0.8571428571428571,0.4051428571428571
1409,23,harvard,2014,Columbia,1,4,88,84,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.429,True,0.667,0.429,0.23800000000000004,0.5493827160493827,-1,0.8181818181818182,0.38918181818181824
1410,24,harvard,2014,Cornell,1,23,67,44,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,1,8,0.6,31,0.419,True,0.667,0.419,0.24800000000000005,0.5493827160493827,1,0.8260869565217391,0.40708695652173915
1411,25,harvard,2014,Pennsylvania,1,20,83,63,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,1,8,0.6,31,0.29,True,0.667,0.29,0.37700000000000006,0.5493827160493827,2,0.8333333333333334,0.5433333333333334
1412,26,harvard,2014,Princeton,1,12,59,47,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.607,True,0.667,0.607,0.06000000000000005,0.5493827160493827,3,0.84,0.23299999999999998
1413,27,harvard,2014,Cornell,1,25,72,47,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,12,8,0.6,31,0.419,True,0.667,0.419,0.24800000000000005,0.5493827160493827,4,0.8461538461538461,0.42715384615384616
1414,28,harvard,2014,Columbia,1,33,80,47,1,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.429,True,0.667,0.429,0.23800000000000004,0.5493827160493827,5,0.8518518518518519,0.42285185185185187
1415,29,harvard,2014,Yale,1,12,70,58,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,1,8,0.6,31,0.452,True,0.667,0.452,0.21500000000000002,0.5493827160493827,6,0.8571428571428571,0.4051428571428571
1416,30,harvard,2014,Brown,1,5,98,93,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.46399999999999997,True,0.667,0.46399999999999997,0.20300000000000007,0.5493827160493827,7,0.8620689655172413,0.39806896551724136
1417,31,harvard,2014,Cincinnati,0,4,61,57,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,2,10,0.597,34,0.647,True,0.667,0.647,0.020000000000000018,0.5493827160493827,8,0.8666666666666667,0.21966666666666668
1418,32,harvard,2014,Michigan State,0,-7,73,80,0,0.104938272,0.450617284,0.104938272,0.444444444,0.37654321,1,2,12,0.642,36,0.75,False,0.667,0.75,-0.08299999999999996,0.5493827160493827,9,0.8709677419354839,0.12096774193548387
1419,1,harvard,2015,Massachusetts Institute of Technology,0,21,73,52,0,0.1171875,0.640625,0.0,0.46875,0.5390625,1,0,0,0.0,0,0.0,True,0.8440000000000001,0.0,0.8440000000000001,0.5390625,0,0.0,0.0
1420,2,harvard,2015,Holy Cross,0,-1,57,58,0,0.1171875,0.640625,0.0,0.46875,0.5390625,1,0,10,0.597,34,0.588,False,0.8440000000000001,0.588,0.2560000000000001,0.5390625,1,1.0,0.41200000000000003
1421,3,harvard,2015,Florida Atlantic,0,22,71,49,0,0.1171875,0.640625,0.0,0.46875,0.5390625,1,0,14,0.631,32,0.313,True,0.8440000000000001,0.313,0.5310000000000001,0.5390625,-1,0.5,0.187
